Step,Body,PosX,PosY,VelX,VelY
755000,2,0.947334,-0.320149,9.54113,28.2113
755000,3,5.17728,0.483281,-1.21304,13.014
755000,4,-4.0829,18.7961,-6.64153,-1.43763
756000,0,0,0,0,0
756000,1,-0.713073,-0.000168551,0.00658205,-35.3582
756000,2,0.991973,-0.126488,3.77087,29.5404
756000,3,5.16845,0.570201,-1.43129,12.9918
756000,4,-4.12728,18.7865,-6.6381,-1.4533
757000,0,0,0,0,0
757000,1,-0.674405,-0.232229,11.4559,-33.4408
757000,2,0.997416,0.0721719,-2.14792,29.7021
757000,3,5.15815,0.65696,-1.64914,12.9659
757000,4,-4.17164,18.7767,-6.63464,-1.46897
758000,0,0,0,0,0
758000,1,-0.56273,-0.439156,21.6489,-27.91
758000,2,0.963448,0.26798,-7.98168,28.6901
758000,3,5.1464,0.743534,-1.86652,12.9364
758000,4,-4.21598,18.7668,-6.63114,-1.48463
759000,0,0,0,0,0
759000,1,-0.390268,-0.598662,29.4785,-19.3854
759000,2,0.891412,0.453199,-13.5002,26.5443
759000,3,5.1332,0.829898,-2.08337,12.9032
759000,4,-4.26029,18.7569,-6.6276,-1.50028
760000,0,0,0,0,0
760000,1,-0.175782,-0.693737,34.1115,-8.81116
760000,2,0.784153,0.62051,-18.4857,23.3494
760000,3,5.11855,0.916028,-2.29964,12.8664
760000,4,-4.30458,18.7468,-6.62402,-1.51593
761000,0,0,0,0,0
761000,1,0.057564,-0.714457,35.076,2.65856
761000,2,0.645905,0.763297,-22.7413,19.2311
761000,3,5.10246,1.0019,-2.51525,12.8259
761000,4,-4.34885,18.7366,-6.62041,-1.53156
762000,0,0,0,0,0
762000,1,0.284789,-0.658945,32.3021,13.7932
762000,2,0.482128,0.875913,-26.0988,14.3518
762000,3,5.08492,1.08749,-2.73015,12.7818
762000,4,-4.39309,18.7263,-6.61676,-1.54719
763000,0,0,0,0,0
763000,1,0.48178,-0.53343,26.1154,23.4192
763000,2,0.299291,0.953898,-28.425,8.90388
763000,3,5.06596,1.17277,-2.94428,12.7341
763000,4,-4.43731,18.7159,-6.61307,-1.5628
764000,0,0,0,0,0
764000,1,0.627803,-0.35146,17.1903,30.5384
764000,2,0.104621,0.994159,-29.6277,3.10224
764000,3,5.04556,1.25772,-3.15757,12.6829
764000,4,-4.4815,18.7054,-6.60935,-1.57841
765000,0,0,0,0,0
765000,1,0.70759,-0.132396,6.47286,34.4224
765000,2,-0.0941863,0.995094,-29.6585,-2.82394
765000,3,5.02375,1.34232,-3.36997,12.628
765000,4,-4.52567,18.6948,-6.60559,-1.59401
766000,0,0,0,0,0
766000,1,0.712835,0.100619,-4.91715,34.6774
766000,2,-0.289264,0.956651,-28.5155,-8.64031
766000,3,5.00051,1.42654,-3.58142,12.5696
766000,4,-4.56981,18.6841,-6.60179,-1.6096
767000,0,0,0,0,0
767000,1,0.642996,0.323034,-15.7957,31.2777
767000,2,-0.47289,0.88034,-26.2432,-14.1166
767000,3,4.97587,1.51036,-3.79185,12.5077
767000,4,-4.61393,18.6733,-6.59796,-1.62518
768000,0,0,0,0,0
768000,1,0.505343,0.51137,-25.028,24.5683
768000,2,-0.637789,0.76917,-22.9308,-19.0356
768000,3,4.94982,1.59375,-4.00122,12.4422
768000,4,-4.65802,18.6624,-6.59408,-1.64076
769000,0,0,0,0,0
769000,1,0.314259,0.645619,-31.6382,15.2347
769000,2,-0.777422,0.627532,-18.7088,-23.2022
769000,3,4.92238,1.67669,-4.20944,12.3732
769000,4,-4.70208,18.6514,-6.59018,-1.65632
770000,0,0,0,0,0
770000,1,0.0898367,0.711333,-34.9099,4.24275
770000,2,-0.88625,0.461029,-13.7441,-26.4505
770000,3,4.89355,1.75916,-4.41648,12.3008
770000,4,-4.74612,18.6402,-6.58623,-1.67187
771000,0,0,0,0,0
771000,1,-0.144142,0.701214,-34.4663,-7.25193
771000,2,-0.959948,0.276254,-8.23315,-28.6511
771000,3,4.86334,1.84113,-4.62227,12.2248
771000,4,-4.79014,18.629,-6.58225,-1.68742
772000,0,0,0,0,0
772000,1,-0.362665,0.616006,-30.3216,-18.0197
772000,2,-0.995587,0.0805262,-2.39453,-29.7163
772000,3,4.83176,1.92258,-4.82675,12.1454
772000,4,-4.83412,18.6177,-6.57823,-1.70295
773000,0,0,0,0,0
773000,1,-0.542168,0.464555,-22.8934,-26.8885
773000,2,-0.991746,-0.118394,3.5401,-29.6031
773000,3,4.79881,2.00349,-5.02987,12.0626
773000,4,-4.87808,18.6062,-6.57418,-1.71848
774000,0,0,0,0,0
774000,1,-0.663142,0.262973,-12.9684,-32.8782
774000,2,-0.948571,-0.312617,9.33502,-28.3158
774000,3,4.76452,2.08384,-5.23156,11.9764
774000,4,-4.92201,18.5947,-6.57008,-1.734
775000,0,0,0,0,0
775000,1,-0.712362,0.0329448,-1.62186,-35.3188
775000,2,-0.867772,-0.494441,14.76,-25.9053
775000,3,4.72888,2.1636,-5.43177,11.8869
775000,4,-4.96592,18.5831,-6.56596,-1.7495
776000,0,0,0,0,0
776000,1,-0.684424,-0.20065,9.90396,-33.9351
776000,2,-0.752551,-0.656652,19.5995,-22.4672
776000,3,4.6919,2.24275,-5.63045,11.7939
776000,4,-5.00979,18.5713,-6.56179,-1.765
777000,0,0,0,0,0
777000,1,-0.582383,-0.412527,20.3449,-28.8822
777000,2,-0.607481,-0.792817,23.6613,-18.1383
777000,3,4.65361,2.32126,-5.82754,11.6977
777000,4,-5.05364,18.5595,-6.55759,-1.78049
778000,0,0,0,0,0
778000,1,-0.417403,-0.579834,28.5642,-20.7256
778000,2,-0.438318,-0.897539,26.7843,-13.0906
778000,3,4.614,2.39913,-6.02297,11.5981
778000,4,-5.09746,18.5475,-6.55335,-1.79597
779000,0,0,0,0,0
779000,1,-0.207445,-0.68469,33.6828,-10.3702
779000,2,-0.251773,-0.966669,28.8448,-7.52472
779000,3,4.57309,2.47631,-6.21671,11.4953
779000,4,-5.14125,18.5355,-6.54908,-1.81143
780000,0,0,0,0,0
780000,1,0.0247886,-0.716092,35.1736,1.05079
780000,2,-0.0552448,-0.997474,29.7613,-1.66185
780000,3,4.53089,2.5528,-6.40868,11.3893
780000,4,-5.18501,18.5233,-6.54476,-1.82689
781000,0,0,0,0,0
781000,1,0.254394,-0.67101,32.9094,12.3081
781000,2,0.143474,-0.988743,29.4983,4.26528
781000,3,4.48741,2.62857,-6.59885,11.28
781000,4,-5.22875,18.511,-6.54042,-1.84234
782000,0,0,0,0,0
782000,1,0.456968,-0.554574,27.1629,22.2113
782000,2,0.33651,-0.940832,28.0666,10.0216
782000,3,4.44267,2.7036,-6.78715,11.1676
782000,4,-5.27245,18.4987,-6.53603,-1.85777
783000,0,0,0,0,0
783000,1,0.611161,-0.379398,18.5651,29.7307
783000,2,0.516218,-0.855653,25.5239,15.3792
783000,3,4.39668,2.77786,-6.97353,11.052
783000,4,-5.31613,18.4862,-6.53161,-1.8732
784000,0,0,0,0,0
784000,1,0.700836,-0.164157,8.0309,34.0958
784000,2,0.675485,-0.73659,21.9714,20.1262
784000,3,4.34945,2.85134,-7.15794,10.9333
784000,4,-5.35977,18.4736,-6.52715,-1.88862
785000,0,0,0,0,0
785000,1,0.716662,0.0683872,-3.33686,34.8642
785000,2,0.808015,-0.588368,17.5505,24.075
785000,3,4.30099,2.92402,-7.34032,10.8116
785000,4,-5.40339,18.461,-6.52266,-1.90402
786000,0,0,0,0,0
786000,1,0.657005,0.293728,-14.356,31.9591
786000,2,0.908572,-0.41686,12.4367,27.07
786000,3,4.25132,2.99588,-7.52063,10.6868
786000,4,-5.44697,18.4482,-6.51813,-1.91942
787000,0,0,0,0,0
787000,1,0.528082,0.488095,-23.8786,25.676
787000,2,0.973187,-0.228861,6.83243,28.9933
787000,3,4.20045,3.06689,-7.69882,10.5589
787000,4,-5.49053,18.4353,-6.51356,-1.9348
788000,0,0,0,0,0
788000,1,0.343361,0.630872,-30.9013,16.6565
788000,2,0.999315,-0.031808,0.959584,29.7697
788000,3,4.1484,3.13703,-7.87483,10.4281
788000,4,-5.53405,18.4223,-6.50896,-1.95017
789000,0,0,0,0,0
789000,1,0.122243,0.706739,-34.6676,5.83211
789000,2,0.985934,0.166504,-4.94979,29.369
789000,3,4.09518,3.20629,-8.04862,10.2944
789000,4,-5.57755,18.4092,-6.50432,-1.96554
790000,0,0,0,0,0
790000,1,-0.111872,0.707341,-34.7502,-5.66262
790000,2,0.933581,0.358236,-10.6623,27.8075
790000,3,4.0408,3.27465,-8.22013,10.1578
790000,4,-5.62101,18.396,-6.49964,-1.98089
791000,0,0,0,0,0
791000,1,-0.334,0.632276,-31.1075,-16.6019
791000,2,0.844332,0.535811,-15.9526,25.1473
791000,3,3.98529,3.34209,-8.38932,10.0183
791000,4,-5.66444,18.3827,-6.49493,-1.99623
792000,0,0,0,0,0
792000,1,-0.520224,0.489286,-24.101,-25.7987
792000,2,0.721718,0.692214,-20.6121,21.4937
792000,3,3.92865,3.40858,-8.55614,9.87602
792000,4,-5.70784,18.3693,-6.49018,-2.01156
793000,0,0,0,0,0
793000,1,-0.650333,0.293538,-14.4688,-32.2391
793000,2,0.570587,0.821265,-24.4568,16.9909
793000,3,3.87091,3.47411,-8.72054,9.73095
793000,4,-5.75121,18.3558,-6.4854,-2.02688
794000,0,0,0,0,0
794000,1,-0.71011,0.066056,-3.25072,-35.2036
794000,2,0.396911,0.917866,-27.3352,11.8166
794000,3,3.81207,3.53867,-8.88248,9.58314
794000,4,-5.79454,18.3422,-6.48058,-2.04219
795000,0,0,0,0,0
795000,1,-0.692988,-0.168576,8.32669,-34.3576
795000,2,0.207553,0.978198,-29.1335,6.17494
795000,3,3.75216,3.60222,-9.04191,9.43263
795000,4,-5.83785,18.3285,-6.47572,-2.05748
796000,0,0,0,0,0
796000,1,-0.600827,-0.384957,18.9935,-29.7945
796000,2,0.00999427,0.999872,-29.7807,0.288515
796000,3,3.6912,3.66477,-9.19878,9.27947
796000,4,-5.88112,18.3147,-6.47082,-2.07277
797000,0,0,0,0,0
797000,1,-0.443704,-0.559726,27.586,-22.0246
797000,2,-0.187958,0.982027,-29.2508,-5.6104
797000,3,3.62919,3.72627,-9.35306,9.12371
797000,4,-5.92436,18.3008,-6.4659,-2.08804
798000,0,0,0,0,0
798000,1,-0.238734,-0.674162,33.1813,-11.9107
798000,2,-0.378478,0.925359,-27.5642,-11.2889
798000,3,3.56616,3.78673,-9.5047,8.96538
798000,4,-5.96756,18.2868,-6.46093,-2.1033
799000,0,0,0,0,0
799000,1,-0.00810828,-0.7162,35.1976,-0.562044
799000,2,-0.554029,0.832099,-24.7869,-16.5224
799000,3,3.50213,3.84613,-9.65365,8.80453
799000,4,-6.01073,18.2727,-6.45593,-2.11855
800000,0,0,0,0,0
800000,1,0.223404,-0.681656,33.4498,10.7961
800000,2,-0.707664,0.705926,-21.0282,-21.1039
800000,3,3.43711,3.90444,-9.79988,8.64121
800000,4,-6.05387,18.2585,-6.45089,-2.13379
801000,0,0,0,0,0
801000,1,0.431154,-0.574542,28.1562,20.9586
801000,2,-0.833296,0.551821,-16.4361,-24.8518
801000,3,3.37112,3.96165,-9.94334,8.47546
801000,4,-6.09697,18.2442,-6.44582,-2.14901
802000,0,0,0,0,0
802000,1,0.593206,-0.406506,19.9022,28.8653
802000,2,-0.925943,0.375875,-11.1917,-27.6171
802000,3,3.30418,4.01774,-10.084,8.30732
802000,4,-6.14004,18.2298,-6.44071,-2.16423
803000,0,0,0,0,0
803000,1,0.69258,-0.195502,9.57006,33.7039
803000,2,-0.981924,0.185047,-5.50217,-29.2896
803000,3,3.23632,4.0727,-10.2218,8.13686
803000,4,-6.18308,18.2153,-6.43556,-2.17943
804000,0,0,0,0,0
804000,1,0.718927,0.036123,-1.75557,34.9832
804000,2,-0.999011,-0.01311,0.407258,-29.8024
804000,3,3.16754,4.12652,-10.3567,7.96411
804000,4,-6.22608,18.2006,-6.43038,-2.19462
805000,0,0,0,0,0
805000,1,0.669525,0.263944,-12.8955,32.5756
805000,2,-0.976512,-0.210746,6.30243,-29.1342
805000,3,3.09786,4.17917,-10.4887,7.78913
805000,4,-6.26905,18.1859,-6.42516,-2.2098
806000,0,0,0,0,0
806000,1,0.549536,0.463933,-22.6896,26.7272
806000,2,-0.915307,-0.400028,11.9495,-27.311
806000,3,3.02732,4.23064,-10.6178,7.61196
806000,4,-6.31198,18.1711,-6.41991,-2.22496
807000,0,0,0,0,0
807000,1,0.371498,0.614902,-30.1086,18.0356
807000,2,-0.817814,-0.573449,17.124,-24.4044
807000,3,2.95592,4.28093,-10.7438,7.43266
807000,4,-6.35487,18.1562,-6.41462,-2.24012
808000,0,0,0,0,0
808000,1,0.154103,0.700697,-34.3572,7.39755
808000,2,-0.687889,-0.724129,21.6205,-20.5294
808000,3,2.88369,4.33001,-10.8668,7.25126
808000,4,-6.39773,18.1411,-6.4093,-2.25526
809000,0,0,0,0,0
809000,1,-0.0796703,0.711934,-34.9601,-4.07427
809000,2,-0.530681,-0.846088,25.26,-15.8396
809000,3,2.81065,4.37787,-10.9868,7.06784
809000,4,-6.44056,18.126,-6.40393,-2.27039
810000,0,0,0,0,0
810000,1,-0.30491,0.64709,-31.8213,-15.1602
810000,2,-0.352424,-0.934486,27.8978,-10.5212
810000,3,2.73682,4.42449,-11.1036,6.88244
810000,4,-6.48335,18.1108,-6.39854,-2.2855
811000,0,0,0,0,0
811000,1,-0.497406,0.512801,-25.2475,-24.6612
811000,2,-0.160186,-0.985814,29.4289,-4.78545
811000,3,2.66221,4.46987,-11.2173,6.6951
811000,4,-6.5261,18.0955,-6.39311,-2.30061
812000,0,0,0,0,0
812000,1,-0.6363,0.323274,-15.9272,-31.5332
812000,2,0.0384063,-0.99804,29.7927,1.1397
812000,3,2.58686,4.51399,-11.3279,6.50589
812000,4,-6.56882,18.08,-6.38764,-2.3157
813000,0,0,0,0,0
813000,1,-0.706436,0.0988264,-4.86324,-35.0105
813000,2,0.235476,-0.97068,28.9749,7.01886
813000,3,2.51078,4.55685,-11.4352,6.31486
813000,4,-6.6115,18.0645,-6.38213,-2.33077
814000,0,0,0,0,0
814000,1,-0.700116,-0.136312,6.73754,-34.7011
814000,2,0.423208,-0.904828,27.0084,12.6186
814000,3,2.43399,4.59841,-11.5394,6.12205
814000,4,-6.65414,18.0489,-6.3766,-2.34584
815000,0,0,0,0,0
815000,1,-0.618006,-0.356695,17.6035,-30.6373
815000,2,0.594163,-0.803102,23.9717,17.7167
815000,3,2.35651,4.63869,-11.6403,5.92754
815000,4,-6.69675,18.0331,-6.37102,-2.36089
816000,0,0,0,0,0
816000,1,-0.469073,-0.538518,26.548,-23.2725
816000,2,0.741568,-0.669543,19.986,22.1112
816000,3,2.27838,4.67765,-11.7379,5.73136
816000,4,-6.73931,18.0173,-6.36541,-2.37593
817000,0,0,0,0,0
817000,1,-0.26954,-0.662272,32.6069,-13.4245
817000,2,0.859592,-0.509455,15.2098,25.6284
817000,3,2.1996,4.71531,-11.8321,5.53358
817000,4,-6.78184,18.0014,-6.35976,-2.39095
818000,0,0,0,0,0
818000,1,-0.0410252,-0.714857,35.1453,-2.17483
818000,2,0.943568,-0.329185,9.83298,28.1294
818000,3,2.1202,4.75163,-11.9231,5.33425
818000,4,-6.82434,17.9853,-6.35408,-2.40597
819000,0,0,0,0,0
819000,1,0.1919,-0.690937,33.9197,9.25885
819000,2,0.990185,-0.13588,4.06884,29.5159
819000,3,2.04021,4.78662,-12.0107,5.13344
819000,4,-6.86679,17.9692,-6.34837,-2.42096
820000,0,0,0,0,0
820000,1,0.404394,-0.593387,29.0924,19.6595
820000,2,0.99761,0.0628054,-1.85422,29.7339
820000,3,1.95964,4.82026,-12.0949,4.93118
820000,4,-6.90921,17.953,-6.34261,-2.43595
821000,0,0,0,0,0
821000,1,0.573986,-0.432854,21.2012,27.9386
821000,2,0.965564,0.259008,-7.70185,28.7756
821000,3,1.87852,4.85254,-12.1757,4.72755
821000,4,-6.95159,17.9366,-6.33683,-2.45092
822000,0,0,0,0,0
822000,1,0.682876,-0.226528,11.093,33.2427
822000,2,0.895328,0.444968,-13.243,26.6796
822000,3,1.79687,4.88345,-12.2531,4.5226
822000,4,-6.99393,17.9202,-6.331,-2.46588
823000,0,0,0,0,0
823000,1,0.719711,0.00370982,-0.168025,35.0323
823000,2,0.78969,0.613335,-18.2589,23.5295
823000,3,1.71471,4.913,-12.327,4.31639
823000,4,-7.03623,17.9037,-6.32514,-2.48082
824000,0,0,0,0,0
824000,1,0.680678,0.23356,-11.4075,33.1281
824000,2,0.652837,0.75746,-22.5519,19.4502
824000,3,1.63208,4.94116,-12.3974,4.10897
824000,4,-7.07849,17.887,-6.31925,-2.49576
825000,0,0,0,0,0
825000,1,0.569869,0.438779,-21.4548,27.7261
825000,2,0.490184,0.871652,-25.9529,14.6031
825000,3,1.54898,4.96793,-12.4644,3.9004
825000,4,-7.12071,17.8703,-6.31332,-2.51067
826000,0,0,0,0,0
826000,1,0.398872,0.597644,-29.2558,19.379
826000,2,0.308163,0.951403,-28.3279,9.17969
826000,3,1.46545,4.9933,-12.5278,3.69075
826000,4,-7.16289,17.8535,-6.30736,-2.52558
827000,0,0,0,0,0
827000,1,0.185633,0.693195,-33.978,8.94777
827000,2,0.113967,0.993567,-29.5835,3.39399
827000,3,1.3815,5.01727,-12.5878,3.48008
827000,4,-7.20503,17.8365,-6.30136,-2.54047
828000,0,0,0,0,0
828000,1,-0.0473274,0.715041,-35.0989,-2.47831
828000,2,-0.0847311,0.996478,-29.6704,-2.52579
828000,3,1.29717,5.03982,-12.6441,3.26843
828000,4,-7.24713,17.8195,-6.29532,-2.55534
829000,0,0,0,0,0
829000,1,-0.275216,0.660546,-32.469,-13.6875
829000,2,-0.28008,0.960022,-28.5849,-8.34613
829000,3,1.21247,5.06096,-12.6969,3.05588
829000,4,-7.28919,17.8024,-6.28925,-2.5702
830000,0,0,0,0,0
830000,1,-0.47358,0.535239,-26.3405,-23.4714
830000,2,-0.464362,0.885633,-26.3699,-13.8374
830000,3,1.12743,5.08067,-12.7462,2.84248
830000,4,-7.33121,17.7852,-6.28315,-2.58505
831000,0,0,0,0,0
831000,1,-0.620965,0.35234,-17.3521,-30.7586
831000,2,-0.630293,0.776248,-23.1122,-18.7828
831000,3,1.04208,5.09896,-12.7918,2.62828
831000,4,-7.37319,17.7678,-6.27701,-2.59988
832000,0,0,0,0,0
832000,1,-0.701319,0.131421,-6.46743,-34.7398
832000,2,-0.771309,0.63618,-18.94,-22.9869
832000,3,0.956428,5.11581,-12.8339,2.41337
832000,4,-7.41513,17.7504,-6.27084,-2.6147
833000,0,0,0,0,0
833000,1,-0.705835,-0.103702,5.12929,-34.9679
833000,2,-0.881828,0.470961,-14.0176,-26.2833
833000,3,0.870509,5.13122,-12.8723,2.19778
833000,4,-7.45703,17.7329,-6.26463,-2.6295
834000,0,0,0,0,0
834000,1,-0.633992,-0.327605,16.1687,-31.4142
834000,2,-0.957469,0.287117,-8.53897,-28.5411
834000,3,0.784346,5.14519,-12.9071,1.98159
834000,4,-7.49888,17.7152,-6.25838,-2.64429
835000,0,0,0,0,0
835000,1,-0.49362,-0.516104,25.4451,-24.4741
835000,2,-0.995226,0.0919142,-2.7204,-29.6703
835000,3,0.697962,5.15771,-12.9383,1.76485
835000,4,-7.54069,17.6975,-6.2521,-2.65907
836000,0,0,0,0,0
836000,1,-0.300002,-0.648948,31.9563,-14.9173
836000,2,-0.993592,-0.106925,3.20813,-29.6253
836000,3,0.611382,5.16878,-12.9659,1.54763
836000,4,-7.58247,17.6797,-6.24579,-2.67383
837000,0,0,0,0,0
837000,1,-0.0741181,-0.712031,35.0152,-3.79391
837000,2,-0.952615,-0.301528,9.01195,-28.4071
837000,3,0.52463,5.1784,-12.9898,1.32998
837000,4,-7.62419,17.6618,-6.23944,-2.68857
838000,0,0,0,0,0
838000,1,0.15972,-0.698864,34.3198,7.69007
838000,2,-0.873903,-0.484186,14.4609,-26.0629
838000,3,0.43773,5.18656,-13.01,1.11197
838000,4,-7.66588,17.6438,-6.23305,-2.7033
839000,0,0,0,0,0
839000,1,0.376541,-0.611159,29.9744,18.3089
839000,2,-0.760561,-0.647656,19.3388,-22.6849
839000,3,0.350708,5.19327,-13.0266,0.893665
839000,4,-7.70752,17.6256,-6.22664,-2.71802
840000,0,0,0,0,0
840000,1,0.553376,-0.458522,22.4663,26.9472
840000,2,-0.617071,-0.785451,23.4515,-18.4064
840000,3,0.263586,5.19851,-13.0395,0.675117
840000,4,-7.74912,17.6074,-6.22018,-2.73272
841000,0,0,0,0,0
841000,1,0.671631,-0.257329,12.6043,32.7113
841000,2,-0.449112,-0.8921,26.6352,-13.3968
841000,3,0.176391,5.20229,-13.0488,0.45639
841000,4,-7.79068,17.5891,-6.21369,-2.7474
842000,0,0,0,0,0
842000,1,0.718949,-0.0289486,1.42975,35.0123
842000,2,-0.26334,-0.963365,28.7632,-7.85478
842000,3,0.0891459,5.20461,-13.0543,0.237546
842000,4,-7.83219,17.5707,-6.20717,-2.76207
843000,0,0,0,0,0
843000,1,0.690422,0.202489,-9.88957,33.6187
843000,2,-0.0671222,-0.996413,29.7504,-2.00027
843000,3,0.00187585,5.20547,-13.0563,0.018648
843000,4,-7.87366,17.5522,-6.20061,-2.77672
844000,0,0,0,0,0
844000,1,0.58905,0.412562,-20.1736,28.6748
844000,2,0.131759,-0.989929,29.5573,3.93404
844000,3,-0.0853947,5.20486,-13.0545,-0.200244
844000,4,-7.91509,17.5336,-6.19402,-2.79136
845000,0,0,0,0,0
845000,1,0.425446,0.579038,-28.3442,20.6878
845000,2,0.325412,-0.944167,28.1915,9.71228
845000,3,-0.172641,5.20279,-13.0491,-0.419068
845000,4,-7.95647,17.5149,-6.1874,-2.80599
846000,0,0,0,0,0
846000,1,0.216785,0.684173,-33.5322,10.4814
846000,2,0.506155,-0.860946,25.7074,15.1048
846000,3,-0.259839,5.19926,-13.04,-0.637762
846000,4,-7.99781,17.4961,-6.18074,-2.82059
847000,0,0,0,0,0
847000,1,-0.0149037,0.716582,-35.1683,-0.879129
847000,2,0.666819,-0.743571,22.2039,19.8973
847000,3,-0.346964,5.19427,-13.0272,-0.856266
847000,4,-8.0391,17.4771,-6.17404,-2.83519
848000,0,0,0,0,0
848000,1,-0.244985,0.672526,-33.0505,-12.1915
848000,2,0.801036,-0.596702,17.8207,23.8997
848000,3,-0.433992,5.18781,-13.0108,-1.07452
848000,4,-8.08035,17.4581,-6.16731,-2.84976
849000,0,0,0,0,0
849000,1,-0.448802,0.556422,-27.3766,-22.2392
849000,2,0.90349,-0.426172,12.7321,26.9535
849000,3,-0.520898,5.1799,-12.9907,-1.29245
849000,4,-8.12155,17.439,-6.16055,-2.86432
850000,0,0,0,0,0
850000,1,-0.604344,0.380491,-18.7351,-29.9254
850000,2,0.970129,-0.238747,7.14063,28.938
850000,3,-0.607657,5.17053,-12.967,-1.51002
850000,4,-8.16271,17.4199,-6.15375,-2.87887
851000,0,0,0,0,0
851000,1,-0.694699,0.163532,-8.04963,-34.3995
851000,2,0.998326,-0.0418596,1.26827,29.7754
851000,3,-0.694245,5.15972,-12.9397,-1.72714
851000,4,-8.20382,17.4006,-6.14692,-2.8934
852000,0,0,0,0,0
852000,1,-0.709983,-0.0710906,3.51971,-35.1604
852000,2,0.986978,0.156688,-4.65201,29.4332
852000,3,-0.780639,5.14745,-12.9087,-1.94377
852000,4,-8.24489,17.3812,-6.14005,-2.90791
853000,0,0,0,0,0
853000,1,-0.648496,-0.298025,14.7083,-32.1204
853000,2,0.93655,0.349033,-10.3858,27.926
853000,3,-0.866813,5.13373,-12.874,-2.15985
853000,4,-8.28591,17.3617,-6.13315,-2.92241
854000,0,0,0,0,0
854000,1,-0.516933,-0.492761,24.2942,-25.6166
854000,2,0.849053,0.527565,-15.7062,25.3143
854000,3,-0.952743,5.11857,-12.8358,-2.3753
854000,4,-8.32688,17.3421,-6.12621,-2.93689
855000,0,0,0,0,0
855000,1,-0.329613,-0.634359,31.2401,-16.3699
855000,2,0.727964,0.685227,-20.4033,21.7024
855000,3,-1.03841,5.10198,-12.794,-2.59008
855000,4,-8.36781,17.3224,-6.11925,-2.95135
856000,0,0,0,0,0
856000,1,-0.106836,-0.70775,34.8096,-5.39697
856000,2,0.578085,0.815792,-24.292,17.2336
856000,3,-1.12378,5.08395,-12.7485,-2.80411
856000,4,-8.40869,17.3026,-6.11224,-2.9658
857000,0,0,0,0,0
857000,1,0.127402,-0.705316,34.6434,6.11106
857000,2,0.40535,0.914106,-27.2192,12.085
857000,3,-1.20883,5.06449,-12.6995,-3.01735
857000,4,-8.44952,17.2828,-6.10521,-2.98023
858000,0,0,0,0,0
858000,1,0.348061,-0.627609,30.788,16.9231
858000,2,0.216594,0.976294,-29.0699,6.46035
858000,3,-1.29355,5.04361,-12.6469,-3.22973
858000,4,-8.49031,17.2628,-6.09813,-2.99465
859000,0,0,0,0,0
859000,1,0.531732,-0.483175,23.6791,25.9003
859000,2,0.019278,0.999908,-29.7718,0.581633
859000,3,-1.3779,5.02131,-12.5908,-3.44119
859000,4,-8.53105,17.2427,-6.09103,-3.00905
860000,0,0,0,0,0
860000,1,0.65907,-0.287535,14.085,32.1108
860000,2,-0.1788,0.984021,-29.2974,-5.31915
860000,3,-1.46187,4.99761,-12.5311,-3.65168
860000,4,-8.57174,17.2226,-6.08389,-3.02343
861000,0,0,0,0,0
861000,1,0.716748,-0.0614953,3.02132,34.9182
861000,2,-0.369816,0.929266,-27.6658,-11.0093
861000,3,-1.54542,4.9725,-12.468,-3.86112
861000,4,-8.61239,17.2023,-6.07672,-3.03779
862000,0,0,0,0,0
862000,1,0.698766,0.17104,-8.35362,34.0381
862000,2,-0.546226,0.837808,-24.9414,-16.2646
862000,3,-1.62854,4.94599,-12.4013,-4.06948
862000,4,-8.65298,17.182,-6.06951,-3.05214
863000,0,0,0,0,0
863000,1,0.607026,0.385521,-18.8529,29.5628
863000,2,-0.701059,0.713258,-21.2316,-20.8776
863000,3,-1.71121,4.91809,-12.3311,-4.27668
863000,4,-8.69353,17.1615,-6.06227,-3.06647
864000,0,0,0,0,0
864000,1,0.451139,0.559254,-27.3764,21.952
864000,2,-0.828199,0.560534,-16.6826,-24.6665
864000,3,-1.79339,4.88882,-12.2575,-4.48267
864000,4,-8.73403,17.141,-6.055,-3.08078
865000,0,0,0,0,0
865000,1,0.247471,0.673741,-33.0194,11.991
865000,2,-0.922616,0.385665,-11.4734,-27.4815
865000,3,-1.87507,4.85817,-12.1805,-4.68739
865000,4,-8.77448,17.1203,-6.04769,-3.09508
866000,0,0,0,0,0
866000,1,0.0175189,0.716628,-35.1668,0.71843
866000,2,-0.980572,0.195556,-5.80939,-29.2109
866000,3,-1.95622,4.82616,-12.1,-4.89078
866000,4,-8.81488,17.0996,-6.04035,-3.10936
867000,0,0,0,0,0
867000,1,-0.214287,0.683076,-33.564,-10.6743
867000,2,-0.999765,-0.0022804,0.0861083,-29.786
867000,3,-2.03683,4.79279,-12.0162,-5.09279
867000,4,-8.85523,17.0788,-6.03298,-3.12362
868000,0,0,0,0,0
868000,1,-0.423132,0.576386,-28.3546,-20.965
868000,2,-0.979423,-0.200025,5.98033,-29.1833
868000,3,-2.11686,4.75807,-11.9289,-5.29336
868000,4,-8.89553,17.0578,-6.02557,-3.13787
869000,0,0,0,0,0
869000,1,-0.586494,0.407764,-20.0761,-29.0331
869000,2,-0.920337,-0.389854,11.6403,-27.4256
869000,3,-2.1963,4.72202,-11.8384,-5.49243
869000,4,-8.93579,17.0368,-6.01813,-3.1521
870000,0,0,0,0,0
870000,1,-0.686638,0.195204,-9.61116,-33.9885
870000,2,-0.824828,-0.564253,16.8418,-24.5815
